Day,ST02M,ST05M,ST15M,ST30M,T2,SM01,SM02,SM03,SM04,SM05,SM06
121,10.3,9.9,10,8.9,9.9,46.6,43.2,50.3,45.1,40.1,34.6
121.1,10.2,9.8,10,8.9,10.1,46.6,43,50.3,45,39.9,34.5
121.2,10.1,9.7,9.9,8.9,9.8,46.6,43.4,50.4,45.2,40.2,34.7
121.3,10,9.6,9.9,8.9,8.7,46.6,43.5,50.5,45.4,40.3,34.8
121.4,9.8,9.5,9.8,8.9,7.6,46.7,43.4,50.5,45.4,40.4,34.8
121.5,9.6,9.4,9.7,8.9,7.2,46.7,43.3,50.5,45.4,40.3,34.8
121.6,9.4,9.3,9.6,8.9,6.6,46.7,43.3,50.5,45.4,40.4,34.8
121.7,9.1,9.1,9.5,8.8,5.4,46.7,43.2,50.4,45.4,40.3,34.8
121.8,8.8,8.8,9.4,8.8,4.1,46.7,43.1,50.3,45.3,40.3,34.7
121.9,8.4,8.5,9.2,8.8,3.2,46.7,43.1,50.3,45.3,40.3,34.7
122,8.1,8.2,9.1,8.7,2.9,46.7,43,50.3,45.2,40.2,34.6
122.1,7.8,8,8.9,8.7,2.9,46.7,43,50.4,45.2,40.2,34.7
122.2,7.6,7.8,8.8,8.6,2.5,46.7,42.9,50.4,45.2,40.2,34.7
122.3,7.5,7.7,8.6,8.5,4,46.7,42.9,50.3,45.2,40.1,34.6
122.4,7.6,7.7,8.5,8.5,5.9,46.7,42.8,50.3,45.1,40.1,34.6
122.5,7.9,7.8,8.5,8.4,7.8,46.7,42.8,50.3,45.1,40.1,34.6
122.6,8.2,8,8.5,8.3,8.9,46.6,42.7,50.2,45,40,34.5
122.7,8.4,8.1,8.5,8.3,8.9,46.6,42.5,50.1,44.9,40,34.5
122.8,8.3,8.1,8.5,8.2,7.6,46.6,42.4,50.1,44.9,40,34.5
122.9,8,8,8.5,8.2,5.4,46.6,42.4,50,44.8,39.9,34.5
123,7.8,7.8,8.4,8.2,5,46.6,42.3,50,44.8,39.9,34.4
123.1,7.6,7.6,8.4,8.2,4.1,46.6,42.3,50,44.7,39.8,34.3
123.2,7.3,7.4,8.2,8.1,2.9,46.6,42.2,49.9,44.7,39.8,34.4
123.3,7.2,7.2,8.1,8.1,4.4,46.6,42.2,49.9,44.7,39.8,34.4
123.4,7.4,7.3,8,8,7.5,46.6,42.1,49.9,44.7,39.7,34.3
123.5,7.8,7.5,8,8,9.1,46.5,42,49.9,44.6,39.7,34.3
123.6,8.2,7.8,8.1,7.9,10.7,46.5,41.9,49.7,44.5,39.6,34.2
123.7,8.4,8,8.2,7.9,10.1,46.5,41.8,49.6,44.3,39.5,34.1
123.8,8.3,8,8.2,7.9,7.9,46.5,41.7,49.5,44,39.2,33.9
123.9,8,7.8,8.2,7.9,5,46.5,41.7,49.5,44,39.3,34
124,7.7,7.6,8.2,7.9,4.5,46.5,41.7,49.5,44.1,39.3,34
124.1,7.4,7.5,8.1,7.9,4.2,46.5,41.7,49.5,43.9,39.2,33.9
124.2,7.2,7.3,8,7.9,3,46.5,41.7,49.5,43.9,39.2,33.9
124.3,7,7.1,7.9,7.8,4.4,46.5,41.6,49.5,43.8,39,33.8
124.4,7.3,7.2,7.8,7.8,8,46.5,41.5,49.4,43.7,39,33.7
124.5,7.8,7.4,7.8,7.7,10.5,46.5,41.5,49.4,43.7,38.9,33.7
124.6,8.3,7.8,7.9,7.7,12.2,46.5,41.4,49.3,43.6,38.8,33.6
124.7,8.7,8.1,8,7.7,12.6,46.5,41.3,49.2,43.5,38.9,33.7
124.8,8.7,8.2,8.2,7.7,11,46.5,41.2,49.2,43.5,38.7,33.5
124.9,8.5,8.1,8.2,7.7,9.3,46.5,41.2,49.1,43.5,38.7,33.5
125,8.4,8.1,8.3,7.7,8.5,46.5,41.2,49.1,43.4,38.7,33.5
125.1,8.2,8,8.2,7.7,7.1,46.5,41.2,49.1,43.4,38.7,33.5
125.2,8,7.8,8.2,7.7,6.1,46.5,41.1,49.1,43.4,38.7,33.5
125.3,8,7.7,8.2,7.7,8.2,46.5,41.1,49.1,43.3,38.6,33.5
125.4,8.4,7.9,8.2,7.7,13,46.5,41,49,43.3,38.5,33.4
125.5,9.1,8.3,8.2,7.7,16,46.5,40.9,48.9,43.1,38.5,33.4
125.6,9.7,8.7,8.4,7.7,16.7,46.4,40.8,48.9,43,38.4,33.3
125.7,9.9,9,8.6,7.7,15.4,46.4,40.7,48.8,42.9,38.3,33.2
125.8,9.9,9,8.7,7.8,13.5,46.4,40.7,48.8,42.9,38.2,33.1
125.9,9.7,9,8.8,7.8,12.4,46.4,40.6,48.7,42.9,38.2,33.1
126,9.6,9,8.9,7.9,12.5,46.4,40.6,48.7,42.8,38.2,33.1
126.1,9.6,9,8.9,7.9,13.2,46.4,40.6,48.7,42.8,38.2,33.1
126.2,9.6,9,8.9,7.9,11.5,46.4,40.5,48.7,42.8,38.2,33.1
126.3,9.4,8.9,8.9,8,11,46.4,40.5,48.6,42.8,38.1,33.1
126.4,9.6,9,8.9,8,12.8,46.4,40.4,48.6,42.7,38.1,33.1
126.5,9.8,9.1,9,8,13.3,46.4,40.4,48.5,42.6,38,33
126.6,10,9.2,9,8,14.2,46.4,40.2,48.3,42.5,38,32.9
126.7,10,9.3,9.1,8.1,13.9,46.4,40.1,48.2,42.4,37.8,32.8
126.8,9.9,9.3,9.2,8.1,11.7,46.4,40.1,48.1,42.4,37.8,32.8
126.9,9.6,9.1,9.2,8.1,8.3,46.4,40.1,48.1,42.4,37.8,32.8
127,9.3,9,9.2,8.2,8.3,46.4,40,48.1,42.4,37.9,32.9
127.1,9.1,8.8,9.1,8.2,8.5,46.4,40,48.1,42.4,37.9,32.9
127.2,9,8.7,9,8.2,8.3,46.4,40,48.1,42.4,37.9,32.9
127.3,9,8.7,9,8.2,9.3,46.4,40,48.1,42.4,37.9,32.9
127.4,9.2,8.7,8.9,8.2,11.2,46.4,40,48,42.3,37.8,32.8
127.5,9.5,8.9,9,8.2,12.4,46.4,39.9,48,42.2,37.8,32.8
127.6,9.6,9,9,8.2,12.7,46.3,39.8,47.9,42.1,37.6,32.7
127.7,9.7,9.1,9.1,8.2,12.2,46.3,39.8,47.9,42.1,37.6,32.6
127.8,9.6,9.1,9.1,8.2,10.2,46.3,39.8,47.8,42,37.5,32.6
127.9,9.5,9,9.1,8.2,10.1,46.3,39.8,47.8,42,37.5,32.6
128,9.4,9,9.1,8.2,10.2,46.3,41.5,47.9,43.4,38.6,33.4
128.1,9.4,9,9.1,8.2,10.6,46.3,42.4,48.4,44.1,39.2,33.9
128.2,9.4,9,9.1,8.2,10.9,46.3,42.4,48.7,44,39.1,33.8
128.3,9.6,9,9.1,8.2,11.8,46.3,42.4,48.9,43.9,39.1,33.8
128.4,9.9,9.2,9.1,8.2,13.7,46.3,42.3,48.9,43.7,38.9,33.7
128.5,10.2,9.4,9.2,8.3,15.2,46.3,42.2,48.8,43.4,38.7,33.5
128.6,10.6,9.7,9.3,8.3,16.5,46.3,42,48.7,43.4,38.7,33.5
128.7,10.7,9.8,9.5,8.3,15.5,46.3,41.8,48.7,43.4,38.6,33.4
128.8,10.5,9.8,9.5,8.3,13.2,46.2,41.6,48.6,43.4,38.7,33.5
128.9,10,9.6,9.6,8.4,8.4,46.2,41.5,48.6,43.4,38.7,33.5
129,9.6,9.3,9.5,8.4,6.9,46.2,41.5,48.6,43.4,38.7,33.5
129.1,9.2,9,9.4,8.4,6.8,46.2,41.5,48.6,43.4,38.7,33.5
129.2,9,8.8,9.3,8.5,6.9,46.2,41.5,48.6,43.4,38.7,33.5
129.3,8.9,8.7,9.1,8.5,8.2,46.2,41.5,48.6,43.4,38.7,33.5
129.4,9.2,8.8,9.1,8.4,10.6,46.2,41.4,48.6,43.3,38.6,33.5
129.5,9.5,8.9,9.1,8.4,12.4,46.2,41.3,48.5,43.2,38.5,33.3
129.6,9.7,9.1,9.1,8.4,11.8,46.2,41.3,48.4,43,38.4,33.3
129.7,9.8,9.2,9.2,8.4,10.9,46.2,41.4,48.4,43.1,38.4,33.3
129.8,9.7,9.2,9.2,8.4,10.4,46.2,42.4,48.6,43.9,39.1,33.8
129.9,9.6,9.2,9.3,8.4,10,46.2,44.9,50,45.3,40.2,34.7
130,9.5,9.1,9.3,8.4,8.7,47,46,51.1,46.5,41.2,35.5
130.1,9.2,9,9.2,8.4,7.7,47.1,44.8,51,45.9,40.7,35.1
130.2,9,8.8,9.2,8.4,6.9,47.1,44.3,50.9,45.7,40.7,35.1
130.3,8.9,8.6,9.1,8.4,7.7,47.1,44,50.9,45.6,40.5,34.9
130.4,9,8.6,9,8.4,9.7,47.1,43.8,50.8,45.5,40.4,34.9
130.5,9.2,8.7,9,8.4,10.3,47,43.6,50.8,45.4,40.4,34.9
130.6,9.4,8.9,9,8.4,10.9,47,43.4,50.7,45.3,40.2,34.7
130.7,9.4,8.9,9.1,8.4,10,47,43.2,50.4,45.2,40.1,34.6
130.8,9.2,8.9,9.1,8.4,8.6,47,43.1,50.3,45,40,34.5
130.9,8.9,8.7,9.1,8.4,7.4,47,43,50.3,44.8,39.8,34.4
131,8.7,8.6,9,8.4,7.2,47,43,50.3,44.7,39.8,34.4
131.1,8.6,8.5,8.9,8.4,7,47,42.9,50.2,44.7,39.8,34.3
131.2,8.5,8.3,8.8,8.3,6.2,47,42.9,50.2,44.7,39.7,34.3
131.3,8.3,8.2,8.8,8.3,6.6,47,42.9,50.2,44.7,39.7,34.3
131.4,8.4,8.2,8.7,8.3,8.4,47,42.9,50.2,44.6,39.6,34.2
131.5,8.7,8.3,8.7,8.3,10.9,47,42.8,50.1,44.5,39.7,34.3
131.6,9.1,8.5,8.7,8.2,11.9,47,42.7,50,44.6,39.6,34.2
131.7,9.2,8.7,8.8,8.2,10.3,46.9,42.6,49.9,44.6,39.6,34.2
131.8,9.1,8.7,8.8,8.2,9.3,46.9,42.5,49.9,44.5,39.6,34.2
131.9,8.8,8.5,8.8,8.2,7.4,46.9,42.5,49.9,44.5,39.6,34.2
132,8.6,8.4,8.8,8.2,7.1,46.9,42.5,49.9,44.5,39.6,34.2
132.1,8.4,8.3,8.7,8.2,6.8,46.9,42.5,49.9,44.4,39.6,34.2
132.2,8.3,8.1,8.7,8.2,6.6,46.9,42.7,49.9,44.4,39.5,34.1
132.3,8.2,8.1,8.6,8.2,6.9,46.9,42.8,49.9,44.4,39.5,34.2
132.4,8.3,8,8.5,8.2,7.7,46.9,42.8,49.9,44.4,39.6,34.1
132.5,8.4,8.1,8.5,8.2,8,46.9,44.8,50.2,45.4,40.3,34.7
132.6,8.6,8.2,8.5,8.1,8.6,46.9,45.3,50.8,46.1,40.8,35.2
132.7,8.8,8.3,8.6,8.1,9.3,47,44.6,50.8,45.8,40.7,35.1
132.8,8.7,8.4,8.6,8.1,8.1,47.1,44.2,50.7,45.7,40.6,35
132.9,8.5,8.3,8.6,8.1,7.2,47.1,44,50.7,45.6,40.5,34.9
133,8.3,8.1,8.6,8.1,6,47.2,44.1,50.7,45.5,40.4,34.9
133.1,7.9,7.9,8.5,8.1,5,47.2,44,50.8,45.5,40.5,34.9
133.2,7.6,7.7,8.4,8.1,4.5,47.2,43.9,50.8,45.7,40.6,35
133.3,7.5,7.6,8.3,8.1,5.5,47.2,43.8,50.7,45.7,40.6,35
133.4,7.7,7.6,8.2,8,7.1,47.2,43.7,50.5,45.6,40.5,34.9
133.5,8,7.7,8.2,8,8.7,47.2,43.6,50.5,45.5,40.4,34.9
133.6,8.2,7.9,8.2,8,8.5,47.1,43.9,50.4,45.5,40.5,34.9
133.7,8.1,7.9,8.3,7.9,7.3,47.2,45.6,51.1,46.5,41.2,35.5
133.8,8,7.8,8.2,7.9,6.7,47.3,45,51.1,46.2,41,35.3
133.9,7.8,7.7,8.2,7.9,5.5,47.4,44.9,51.2,46.2,41,35.3
134,7.6,7.6,8.2,7.9,5.5,47.4,44.7,51.2,46.1,40.9,35.2
134.1,7.4,7.5,8.1,7.9,4.3,47.4,44.5,51.2,46.1,40.9,35.2
134.2,7.2,7.3,8,7.9,4.2,47.4,44.4,51.2,46,40.9,35.2
134.3,7.2,7.2,7.9,7.8,5.2,47.3,44.2,51.2,46,40.8,35.2
134.4,7.4,7.3,7.9,7.8,7.3,47.3,44,51.2,46,40.9,35.2
134.5,7.8,7.4,7.9,7.8,9.2,47.3,44.2,51,45.9,40.8,35.1
134.6,8.1,7.7,7.9,7.7,9.5,47.3,44.2,50.9,45.9,40.7,35.1
134.7,8.3,7.8,8,7.7,10.4,47.3,44.1,50.9,45.8,40.7,35.1
134.8,8.4,8,8.1,7.7,10.2,47.3,44,50.8,45.7,40.6,35
134.9,8.4,8,8.2,7.7,9,47.3,43.9,50.8,45.7,40.6,35
135,8.3,7.9,8.2,7.7,8,47.2,43.9,50.8,45.6,40.5,34.9
135.1,8.2,7.9,8.2,7.7,7.4,47.2,43.9,50.7,45.6,40.4,34.8
135.2,8,7.8,8.2,7.7,6.3,47.2,43.8,50.7,45.6,40.4,34.9
135.3,7.9,7.7,8.1,7.7,7.7,47.2,43.8,50.6,45.5,40.4,34.8
135.4,8.2,7.8,8.1,7.7,11,47.2,43.7,50.5,45.4,40.4,34.8
135.5,8.8,8.1,8.2,7.7,13.3,47.2,43.6,50.4,45.3,40.3,34.7
135.6,9.3,8.4,8.3,7.7,13.9,47.2,43.4,50.2,45.1,40.1,34.6
135.7,9.5,8.6,8.5,7.7,14,47.1,43.3,50.2,45.1,40.1,34.6
135.8,9.5,8.8,8.6,7.8,13,47.1,43.2,50.1,45,40,34.6
135.9,9.4,8.8,8.7,7.8,10.7,47.1,43.1,50.1,45,40,34.5
136,9.2,8.7,8.7,7.8,9.1,47.1,43.1,50.1,45,40,34.5
136.1,8.8,8.5,8.7,7.9,7.3,47.1,43.1,50.1,45,39.9,34.5
136.2,8.5,8.3,8.7,7.9,6.9,47.1,43.1,50,45,40,34.5
136.3,8.4,8.2,8.6,7.9,7.9,47.1,43,49.7,44.9,40,34.5
136.4,8.7,8.2,8.5,7.9,11.3,47.1,43,49.6,44.9,39.9,34.5
136.5,9.3,8.5,8.6,7.9,13.2,47.1,42.9,49.5,44.8,39.9,34.4
136.6,9.7,8.8,8.7,7.9,14.5,47.1,42.7,49.4,44.8,39.8,34.4
136.7,10,9.1,8.8,7.9,14.4,47.1,42.8,49.3,44.7,39.7,34.3
136.8,10,9.2,9,8,13.4,47.1,42.8,49.2,44.7,39.7,34.2
136.9,9.9,9.2,9,8,11.8,47.1,42.7,49.2,44.7,39.7,34.3
137,9.7,9.2,9.1,8,11.2,47.1,42.7,49.2,44.7,39.6,34.2
137.1,9.6,9.1,9.1,8.1,10.7,47.1,42.7,49.2,44.6,39.6,34.2
137.2,9.5,9,9.1,8.1,10.6,47.1,42.7,49.3,44.7,39.6,34.2
137.3,9.5,9,9.1,8.1,11,47.1,42.6,49.3,44.6,39.6,34.2
137.4,9.8,9.1,9.1,8.2,13,47.1,42.6,49.1,44.6,39.6,34.2
137.5,10.2,9.3,9.2,8.2,14.8,47,42.5,48.6,44.5,39.5,34.2
137.6,10.5,9.5,9.3,8.2,14.1,47,42.4,48.6,44.4,39.5,34.1
137.7,10.3,9.6,9.4,8.2,11.2,47,42.4,49,44.4,39.5,34.1
137.8,10.1,9.5,9.4,8.3,10.5,47,42.6,50,44.5,39.6,34.2
137.9,9.9,9.4,9.4,8.3,10,47,43.1,50,44.5,39.6,34.2
138,9.7,9.3,9.4,8.3,9.3,47,43.2,50,44.6,39.7,34.3
138.1,9.5,9.2,9.4,8.4,9.1,47,43.3,50.1,44.7,39.7,34.3
138.2,9.4,9.1,9.3,8.4,9.3,47,43.4,50.1,44.7,39.7,34.3
138.3,9.5,9,9.3,8.4,10.3,47,43.4,50.1,44.7,39.8,34.3
138.4,9.9,9.2,9.2,8.4,13.4,47,43.4,50.1,44.8,39.8,34.3
138.5,10.6,9.6,9.3,8.4,16.5,47,43.4,49.9,44.7,39.6,34.2
138.6,11,9.9,9.5,8.4,15.8,47,43.3,49.8,44.7,39.7,34.3
138.7,11.4,10.2,9.7,8.4,17.2,47,43.2,49.7,44.6,39.6,34.2
138.8,11.5,10.4,9.8,8.5,16.4,46.9,43.1,49.6,44.6,39.6,34.2
138.9,11.3,10.4,10,8.5,14.8,46.9,43,49.6,44.6,39.5,34.1
139,11.2,10.4,10,8.6,13.6,46.9,43,49.7,44.6,39.5,34.1
139.1,11,10.3,10,8.6,13.2,46.9,43,49.6,44.6,39.5,34.1
139.2,10.9,10.3,10.1,8.7,12.9,46.9,42.9,49.6,44.6,39.6,34.2
139.3,11,10.2,10.1,8.7,15,46.9,42.9,49.5,44.6,39.6,34.2
139.4,11.6,10.5,10.1,8.8,17.8,46.9,42.7,49.4,44.4,39.4,34
139.5,12.4,10.9,10.2,8.8,20.8,46.8,42.6,49.3,44.3,39.3,34
139.6,13.1,11.4,10.5,8.8,21.4,46.8,42.4,49.3,44.2,39.2,33.9
139.7,13.4,11.8,10.7,8.9,21.2,46.7,42.2,49.2,44.1,39.1,33.8
139.8,13.3,11.9,11,9,19.6,46.7,42,48.7,44,39.1,33.7
139.9,13,11.9,11.1,9.1,18.1,46.7,41.9,48.6,44,39.1,33.8
140,12.8,11.8,11.2,9.1,16.7,46.7,41.9,48.7,44,39.1,33.8
140.1,12.6,11.7,11.2,9.2,15.6,46.7,41.8,48.9,44,39.1,33.8
140.2,12.4,11.6,11.2,9.3,15.2,46.7,41.8,48.9,44,39.1,33.8
140.3,12.4,11.5,11.2,9.4,16.6,46.7,41.7,49,44,39.1,33.8
140.4,12.9,11.7,11.2,9.4,19.4,46.7,41.6,49,43.9,39,33.7
140.5,13.5,12.1,11.3,9.5,21.5,46.6,41.4,49,43.8,38.9,33.6
140.6,14.2,12.5,11.5,9.5,22.9,46.5,41.2,48.9,43.7,38.9,33.6
140.7,14.4,12.8,11.7,9.6,22.2,46.5,41,48.8,43.6,38.7,33.5
140.8,14.3,12.9,11.9,9.6,20.4,46.5,40.8,48.7,43.5,38.6,33.4
140.9,14,12.9,12,9.7,19.1,46.5,40.8,48.6,43.5,38.6,33.4
141,13.8,12.8,12.1,9.8,18.4,46.5,40.7,48.6,43.5,38.6,33.4
141.1,13.5,12.6,12.1,9.9,16.5,46.5,40.7,48.6,43.5,38.7,33.5
141.2,13.2,12.5,12,10,15.9,46.5,40.6,48.7,43.5,38.6,33.4
141.3,13.2,12.4,12,10,17.1,46.5,40.5,48.7,43.4,38.7,33.5
141.4,13.6,12.5,12,10.1,20.1,46.4,40.3,48.6,43.3,38.5,33.4
141.5,14.2,12.8,12.1,10.1,22.5,46.4,40.1,48.6,43.2,38.4,33.2
141.6,14.7,13.2,12.2,10.1,22.6,46.3,39.8,48.4,43.1,38.3,33.2
141.7,14.9,13.4,12.4,10.2,22.4,46.3,39.6,48.2,42.9,38.1,33
141.8,14.9,13.6,12.6,10.3,21,46.2,39.4,48.2,42.8,38,32.9
141.9,14.7,13.5,12.7,10.3,19.5,46.2,39.3,48.2,42.8,38,32.9
142,14.2,13.4,12.7,10.4,15,46.3,41.5,48.5,43.5,38.7,33.4
142.1,13.5,13,12.7,10.5,12.3,46.3,45,49.7,45,39.9,34.5
142.2,13,12.6,12.5,10.6,11.7,46.4,44.5,49.7,44.9,39.9,34.4
142.3,12.8,12.4,12.4,10.6,12.6,46.4,44.2,49.7,44.8,39.8,34.4
142.4,13,12.3,12.3,10.6,14.5,46.4,44,49.7,44.8,39.8,34.4
142.5,13.1,12.4,12.2,10.6,14,46.4,43.7,49.6,44.7,39.7,34.3
142.6,13.1,12.4,12.2,10.6,14.3,46.4,43.6,49.6,44.6,39.6,34.2
142.7,13.3,12.5,12.2,10.6,15.4,46.4,43.3,49.6,44.5,39.5,34.1
142.8,13.3,12.5,12.3,10.6,14.8,46.3,43.1,49.5,44.3,39.4,34
142.9,13,12.4,12.3,10.6,13.4,46.3,43,49.6,44.3,39.4,34
143,12.7,12.2,12.2,10.6,12.7,46.3,42.9,49.6,44.3,39.3,34
143.1,12.5,12,12.1,10.6,12.3,46.3,42.8,49.7,44.3,39.3,34
143.2,12.2,11.9,12,10.6,11.6,46.4,42.7,49.7,44.2,39.4,34
143.3,12.2,11.8,11.9,10.6,13.3,46.4,42.6,49.8,44.2,39.3,34
143.4,12.6,11.9,11.9,10.6,15.4,46.3,42.4,49.9,44.1,39.2,33.9
143.5,12.9,12.1,11.9,10.6,16.5,46.3,42.2,49.8,43.9,39,33.8
143.6,13.1,12.2,12,10.6,15,46.3,42,49.8,43.8,38.9,33.7
143.7,12.9,12.2,12,10.6,14.4,46.3,41.9,49.8,43.8,38.9,33.7
143.8,12.9,12.2,12,10.6,13.6,46.3,41.8,49.8,43.8,39,33.7
143.9,12.6,12.1,12,10.6,11.7,46.3,41.8,49.8,43.9,39,33.7
144,12.2,11.8,11.9,10.6,10.2,46.3,41.8,49.8,43.9,39,33.7
144.1,11.8,11.6,11.8,10.6,9.3,46.3,41.9,49.8,43.9,39,33.7
144.2,11.3,11.3,11.7,10.6,9.1,46.3,41.9,49.5,43.9,39.1,33.8
144.3,11.2,11,11.5,10.6,10.6,46.3,41.9,49.2,43.9,39,33.7
144.4,11.6,11.1,11.4,10.5,14,46.3,41.8,48.9,43.8,39,33.7
144.5,12.2,11.4,11.4,10.5,16.3,46.2,41.6,48.6,43.6,38.9,33.7
144.6,12.6,11.7,11.5,10.4,17,46.2,41.4,48.1,43.5,38.8,33.6
144.7,12.9,12,11.7,10.4,17.1,46.2,41.2,47.2,43.4,38.6,33.5
144.8,12.9,12.1,11.8,10.4,16,46.2,41.1,46.5,43.3,38.6,33.4
144.9,12.7,12,11.8,10.4,14.2,46.2,41.1,46.5,43.3,38.5,33.4
145,12.5,11.9,11.8,10.5,13.1,46.2,41,46.5,43.3,38.6,33.4
145.1,12.2,11.8,11.8,10.5,12,46.2,41,46.5,43.4,38.6,33.4
145.2,12,11.6,11.7,10.5,12,46.2,41,46.5,43.4,38.6,33.4
145.3,12,11.5,11.7,10.5,13.3,46.2,41,46.5,43.3,38.6,33.4
145.4,12.4,11.6,11.6,10.5,16.8,46.2,40.8,46.4,43.3,38.5,33.4
145.5,13,12,11.7,10.5,20,46.1,40.6,46.3,43.1,38.4,33.3
145.6,13.5,12.4,11.9,10.5,20.5,46.1,40.4,46.3,43,38.3,33.2
145.7,13.7,12.6,12,10.5,20.3,46.1,40.2,47.3,42.9,38.2,33.1
145.8,13.7,12.7,12.2,10.5,18.5,46,40,47.9,42.8,38.1,33
145.9,13.5,12.7,12.3,10.6,16.1,46,40,48.2,42.8,38.1,33
146,13.3,12.6,12.3,10.6,15.1,46.1,39.9,48.4,42.8,38.1,33
146.1,13.1,12.5,12.2,10.7,14.7,46.1,39.9,48.4,42.8,38.1,33
146.2,12.9,12.3,12.2,10.7,13.9,46.1,39.9,48.6,42.8,38.2,33.1
146.3,12.8,12.2,12.2,10.7,13.3,46.1,39.8,49,42.8,38.1,33
146.4,12.7,12.1,12.1,10.7,13.6,46.1,40.5,50.2,42.8,38.2,33.1
146.5,12.7,12.1,12.1,10.7,13.9,46.1,41.2,50.5,42.9,38.2,33.1
146.6,12.8,12.2,12.1,10.7,14.1,46.1,45.5,51,44.6,39.6,34.2
146.7,12.9,12.2,12.1,10.8,14.3,46.1,45.3,50.7,45,40,34.5
146.8,12.8,12.2,12.1,10.8,14,46.1,45.2,50.7,45,39.9,34.4
146.9,12.7,12.2,12.1,10.8,13.7,46.1,45.1,50.5,45.1,40.1,34.5
147,12.7,12.1,12.1,10.8,13.5,46.1,45.4,50.6,45.2,40.1,34.6
147.1,12.5,12.1,12.1,10.9,12.1,47.1,47,51.2,46.4,41,35.3
147.2,12.1,11.8,12.1,10.9,10.7,48.2,46.8,51.2,46.5,41.2,35.4
147.3,11.8,11.6,11.9,10.9,10.2,48.2,46.7,51.8,46.7,41.2,35.5
147.4,11.5,11.4,11.8,10.9,9.6,47.9,46.6,52.1,46.7,41.4,35.6
147.5,11.3,11.2,11.7,10.9,9.8,47.7,46.5,52.2,46.8,41.4,35.6
147.6,11.2,11.1,11.6,10.9,10,47.6,46.5,52.2,46.8,41.4,35.6
147.7,11.2,11,11.5,10.8,10.2,47.6,46.2,52,46.7,41.3,35.5
147.8,11.1,10.9,11.4,10.8,9.8,47.3,45.8,51.7,46.5,41.2,35.5
147.9,10.9,10.8,11.3,10.7,9.4,47.2,45.6,51.5,46.5,41.2,35.4
148,10.7,10.7,11.2,10.7,8.7,47.2,46,51.8,46.7,41.4,35.6
148.1,10.4,10.5,11.1,10.6,8.2,47.3,45.9,51.7,46.7,41.4,35.6
148.2,10.2,10.3,11,10.6,7.9,47.2,45.7,51.6,46.6,41.3,35.6
148.3,10,10.1,10.9,10.5,7.5,47.2,45.7,51.8,46.7,41.3,35.6
148.4,9.7,9.9,10.8,10.5,7,47.3,45.9,52.1,47.2,41.8,35.9
148.5,9.5,9.7,10.6,10.4,6.6,47.4,46,51.7,47,41.6,35.8
148.6,9.4,9.6,10.5,10.3,6.9,47.3,45.7,51.6,46.7,41.4,35.6
148.7,9.4,9.5,10.4,10.3,6.8,47.3,45.5,51.4,46.6,41.3,35.5
148.8,9.3,9.4,10.3,10.2,6.7,47.3,45.3,51.4,46.6,41.3,35.5
148.9,9.1,9.3,10.2,10.1,6.2,47.3,45.1,51.3,46.5,41.3,35.5
149,9,9.2,10.1,10.1,6.4,47.2,44.9,51.3,46.5,41.2,35.4
149.1,8.9,9.1,10,10,6.4,47.2,44.8,51.3,46.5,41.2,35.5
149.2,8.8,9,9.9,10,6.5,47.2,44.7,51.3,46.5,41.3,35.5
149.3,8.9,9,9.8,9.9,7.2,47.2,44.5,51.3,46.5,41.2,35.4
149.4,9.2,9,9.8,9.8,8.7,47.2,44.4,51.2,46.4,41.2,35.5
149.5,9.6,9.2,9.8,9.8,10.6,47.2,44.2,51.3,46.4,41.1,35.4
149.6,10.3,9.5,9.9,9.7,12.4,47.2,44,51.3,46.2,41,35.3
149.7,10.5,9.8,10,9.7,12.6,47.2,43.8,51.2,46,40.8,35.2
149.8,10.5,9.9,10.1,9.7,11.1,47.2,43.6,51.1,46,40.9,35.2
149.9,10.2,9.9,10.2,9.7,10.1,47.2,43.5,51.1,45.9,40.7,35.1
150,10,9.8,10.2,9.7,9.9,47.2,43.5,51.1,45.9,40.7,35.1
150.1,9.9,9.7,10.1,9.7,9.3,47.1,43.5,51.1,45.9,40.7,35.1
150.2,9.7,9.6,10.1,9.7,8.4,47.1,43.5,51.1,45.9,40.7,35.1
150.3,9.7,9.5,10,9.7,9.7,47.1,43.4,51.1,45.9,40.7,35.1
150.4,10.3,9.7,10,9.6,12.7,47.1,43.1,51,45.8,40.7,35.1
150.5,10.8,10,10.1,9.6,14.5,47,42.7,51,45.6,40.5,34.9
150.6,11.4,10.3,10.2,9.6,15.6,47,42.4,50.9,45.4,40.4,34.8
150.7,11.7,10.6,10.4,9.6,15.5,47,42,50.8,45.3,40.2,34.6
150.8,11.6,10.8,10.6,9.6,13.9,46.9,41.6,50.7,45.1,40.1,34.6
150.9,11.3,10.7,10.6,9.7,11.8,46.9,41.4,50.7,45,39.9,34.4
151,10.9,10.6,10.7,9.7,10.7,46.9,41.2,50.7,45,40,34.5
151.1,10.6,10.4,10.6,9.7,9.5,46.9,41.1,50.7,45,40,34.5
151.2,10.3,10.2,10.5,9.8,8.7,46.9,41,50.7,45,40,34.5
151.3,10.2,10,10.4,9.8,10.3,46.9,41,50.7,45,40,34.5
151.4,10.6,10.1,10.4,9.8,12.7,46.9,40.8,50.7,44.9,39.9,34.5
151.5,10.9,10.3,10.4,9.8,13.4,46.9,40.7,50.7,44.8,39.8,34.4
